Key,Item_Type,Publication_Year,Author,Title,Publication_Title,ISBN,ISSN,DOI,Url,Abstract_Note,Date,Date_Added,Date_Modified,Access_Date,Pages,Num_Pages,Issue,Volume,Number_Of_Volumes,Journal_Abbreviation,Short_Title,Series,Series_Number,Series_Text,Series_Title,Publisher,Place,Language,Rights,Type,Archive,Archive_Location,Library_Catalog,Call_Number,Extra,Notes,File_Attachments,Link_Attachments,Manual_Tags,Automatic_Tags,Editor,Series_Editor,Translator,Contributor,Attorney_Agent,Book_Author,Cast_Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed_Author,Scriptwriter,Words_By,Guest,Number,Edition,Running_Time,Scale,Medium,Artwork_Size,Filing_Date,Application_Number,Assignee,Issuing_Authority,Country,Meeting_Name,Conference_Name,Court,References,Reporter,Legal_Status,Priority_Numbers,Programming_Language,Version,System,Code,Code_Number,Section,Session,Committee,History,Legislative_Body
DWPIKJRY,newspaperArticle,2018,"Reed, John",ACLU’s David Cole on Defending our Democratic Traditions,Just Security,NA,NA,NA,https://www.justsecurity.org/59815/security-podcast-aclus-david-cole-defending-democratic-traditions/,ACLU Legal Director David Cole on our democracy's efforts to meet the challenges of the Trump era.,2018-07-31,2018-10-01T11:54:11Z,2018-10-01T12:01:00Z,2018-10-01T11:54:11Z,NA,NA,NA,NA,NA,NA,Just Security Podcast,NA,NA,NA,NA,NA,NA,en-US,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/95WCSI5D/security-podcast-aclus-david-cole-defending-democratic-traditions.html,NA,us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KNP2P748,newspaperArticle,2018,"Chang, Ailsa",Thousands Could Be Deported As Government Targets Asylum Mills' Clients,NPR,NA,NA,NA,https://www.npr.org/sections/money/2018/09/28/652218318/thousands-could-be-deported-as-government-targets-asylum-mills-clients,"In 2012, a Justice Department probe shut down law firms that helped Chinese asylum-seekers fabricate or inflate claims of persecution. The clients were left alone, but now 13,500 may have to leave.",2018-09-28,2018-10-01T11:58:18Z,2018-10-01T12:00:15Z,2018-10-01T11:58:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/ANEZE4NK/thousands-could-be-deported-as-government-targets-asylum-mills-clients.html,NA,refugees; us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JT5DMXX2,newspaperArticle,2018,"Samari, Goleen",Trump’s latest immigration proposal is a looming public health crisis,Washington Post,NA,NA,NA,https://www.washingtonpost.com/opinions/trumps-latest-immigration-proposal-is-a-looming-public-health-crisis/2018/09/27/f9545b42-c285-11e8-8f06-009b39c3f6dd_story.html,DHS wants to punish legal immigrants who use social service programs.,2018-09-27,2018-10-01T11:58:35Z,2018-10-01T11:59:41Z,2018-10-01T11:58:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/BHI2JKNV/f9545b42-c285-11e8-8f06-009b39c3f6dd_story.html,NA,us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2FUS97AN,newspaperArticle,2018,"Nguyen, Tung; Hirota, Sherry",Trump’s Next Target: Legal Immigrants,The New York Times,NA,0362-4331,NA,https://www.nytimes.com/2018/09/25/opinion/trumps-next-target-legal-immigrants.html,Immigrants who play by the rules and contribute to their communities could soon be at risk of deportation. Americans must insist that Congress block this proposal.,2018-09-26,2018-10-01T14:01:51Z,2018-10-01T14:02:09Z,2018-10-01T14:01:51Z,NA,NA,NA,NA,NA,NA,Opinion | Trump’s Next Target,NA,NA,NA,NA,NA,NA,en-US,NA,NA,NA,NA,NYTimes.com,NA,NA,NA,/Users/palmer/Zotero/storage/XRA3WY5Z/trumps-next-target-legal-immigrants.html,NA,us,"Immigration and Emigration; Trump, Donald J; United States Politics and Government; Deportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Opinion,NA,NA,NA,NA
XYPVCQTL,newspaperArticle,2018,The Editorial Board,More Scare Tactics From the Trump Administration,The New York Times,NA,0362-4331,NA,https://www.nytimes.com/2018/09/24/opinion/editorials/immigrants-welfare-benefits-trump-administration.html,Denying green cards or visas to those on Medicaid or food stamps will only cost the United States more later.,2018-09-26,2018-10-01T14:02:26Z,2018-10-01T14:02:48Z,2018-10-01T14:02:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en-US,NA,NA,NA,NA,NYTimes.com,NA,NA,NA,/Users/palmer/Zotero/storage/C2CPWK8L/immigrants-welfare-benefits-trump-administration.html,NA,NA,"Homeland Security Department; Illegal Immigration; Immigration and Emigration; Trump, Donald J; United States; United States Politics and Government; Welfare (US); Border Barriers; Kaiser Family Foundation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Opinion,NA,NA,NA,NA
5TJDPHPE,newspaperArticle,2018,"Philipps, Dave",The Army Stopped Expelling Immigrant Recruits. But an Email Suggests It’s Still Trying.,The New York Times,NA,0362-4331,NA,https://www.nytimes.com/2018/09/19/us/army-mavni-immigrant.html,An internal message suggests that the Army may be looking for different grounds for discharge that would sidestep current litigation.,2018-09-20,2018-10-01T14:09:26Z,2018-10-01T14:09:37Z,2018-10-01T14:09:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en-US,NA,NA,NA,NA,NYTimes.com,NA,NA,NA,/Users/palmer/Zotero/storage/U34BECGK/army-mavni-immigrant.html,NA,us,Immigration and Emigration; Suits and Litigation (Civil); Citizenship and Naturalization; Draft and Recruitment (Military); United States Army; United States Defense and Military Forces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S.,NA,NA,NA,NA
765ZMAP6,newspaperArticle,2018,"Meissner, Doris; Hipsman, Faye; Aleinikoff, T. Alexander",The U.S. Asylum System in Crisis: Charting a Way Forward,Migration Policy Institute,NA,NA,NA,https://www.migrationpolicy.org/research/us-asylum-system-crisis-charting-way-forward,NA,2018-09-26,2018-10-01T17:10:22Z,2018-10-01T17:12:44Z,2018-10-01T17:10:22Z,NA,NA,NA,NA,NA,NA,The U.S. Asylum System in Crisis,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/FBXX5Y7A/us-asylum-system-crisis-charting-way-forward.html,NA,refugees; us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PPKMM7C7,newspaperArticle,2018,"Chishti, Muzaffar; Pierce, Sarah",Trump Administration’s New Indefinite Family Detention Policy: Deterrence Not Guaranteed,Migration Policy Institute,NA,NA,NA,https://www.migrationpolicy.org/article/trump-administration-new-indefinite-family-detention-policy,"As the Trump administration moves to be able to indefinitely detain parents and children intercepted at the U.S.-Mexico border, whether illegal border crossers or asylum seekers, recent apprehension trends and history suggest hardline policies might not be a slam-dunk deterrent with a Central American population often driven by the desire to escape gang or other violence, as this Policy Beat explores.",2018-09-25,2018-10-01T17:13:17Z,2018-10-01T17:14:38Z,2018-10-01T17:13:17Z,NA,NA,NA,NA,NA,NA,Trump Administration’s New Indefinite Family Detention Policy,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/BMAYANQ9/trump-administration-new-indefinite-family-detention-policy.html,NA,detention; us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9I5EBLJB,newspaperArticle,2018,NA,Statement of Former Immigration Judges and BIA Members Opposing IJ Quotas,Document,NA,NA,NA,https://www.lexisnexis.com/legalnewsroom/immigration/b/outsidenews/posts/statement-of-former-immigration-judges-and-bia-members-opposing-ij-quotas-oct-1-2018,NA,2018-10-01,2018-10-01T17:31:16Z,2018-10-01T17:34:22Z,2018-10-01T17:31:16Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/B67T6SB8/statement-of-former-immigration-judges-and-bia-members-opposing-ij-quotas-oct-1-2018.html,NA,us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B3N9HIYP,magazineArticle,2018,"Gessen, Masha","Fleeing Anti-Gay Persecution in Chechnya, Three Young Women Are Now Stuck in Place",The New Yorker,NA,0028-792X,NA,https://www.newyorker.com/news/our-columnists/fleeing-anti-gay-persecution-in-chechnya-three-young-women-are-now-stuck-in-place,"If they are found, they will be in danger, but they have nowhere else to go.",2018-10-01,2018-10-01T17:46:03Z,2018-10-01T17:46:36Z,2018-10-01T17:46:03Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,www.newyorker.com,NA,NA,NA,/Users/palmer/Zotero/storage/HZKV4BMA/fleeing-anti-gay-persecution-in-chechnya-three-young-women-are-now-stuck-in-place.html,NA,europe,refugees; lgbt; russia; asylum seekers; chechnya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97Z2KURI,newspaperArticle,2018,"Rose, Joel; Gonzales, Richard",Trump Administration Proposes Rule To Allow Longer Detention Of Migrant Children,NPR,NA,NA,NA,https://www.npr.org/2018/09/06/645195329/trump-administration-proposes-rule-to-allow-longer-detention-of-migrant-children,"Under the Flores settlement, immigrant minors can't be held in jail-like settings and can't be held for longer than 20 days. The government's move to circumvent that will likely end up in court.",2018-09-06,2018-10-01T21:24:35Z,2018-10-01T21:29:56Z,2018-10-01T21:24:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/ZKB2HGCT/trump-administration-proposes-rule-to-allow-longer-detention-of-migrant-children.html,NA,detention; us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HVSWZJFP,newspaperArticle,2018,NA,Update On Separated Children And The Flores Agreement,NPR,NA,NA,NA,https://www.npr.org/2018/09/09/646018019/update-on-separated-children-and-the-flores-agreement,The White House proposed new rules that seek to hold migrant parents and children together in detention until their case has been heard. NPR's Lulu Garcia-Navarro speaks with attorney Efrén Olivares.,2018-09-09,2018-10-01T21:25:23Z,2018-10-01T21:30:33Z,2018-10-01T21:25:23Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/CS7M8L79/update-on-separated-children-and-the-flores-agreement.html,NA,child-separation; detention; us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4BGJX7F4,newspaperArticle,2018,"McKitterick, Molly",Congress Debates Detention of Migrant Children,VOA,NA,NA,NA,https://www.voanews.com/a/congress-debates-detention-of-migrant-children/4578460.html,Lawmakers grapple to find best approach to staggering numbers of children detained by Trump administration after they illegally cross US-Mexico border,2018-09-19,2018-10-01T21:26:36Z,2018-10-01T21:31:14Z,2018-10-01T21:26:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/8G8SBCU5/4578460.html,NA,detention; us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I7IJKDQJ,newspaperArticle,2018,"Anderson, Stuart",How Will The Public Charge Rule Impact Employers And Immigrants?,Forbes,NA,NA,NA,https://www.forbes.com/sites/stuartanderson/2018/10/01/how-will-the-public-charge-rule-harm-employers-and-immigrants/,"The proposed ""public charge"" rule will keep out many legal immigrants, becoming Donald Trump's most far-reaching immigration policy change.",2018-10-01,2018-10-01T21:28:02Z,2018-10-01T21:31:26Z,2018-10-01T21:28:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/Z259KX5N/how-will-the-public-charge-rule-harm-employers-and-immigrants.html,NA,us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7ECAN7QY,newspaperArticle,2018,"Bachai, Sabrina",We need an independent immigration court system,The Hill,NA,NA,NA,https://thehill.com/opinion/judiciary/409172-we-need-an-independent-immigration-court-system,"America needs a stand-alone, independent court that will administer our nation’s immigration laws free from political manipulation.",2018-10-01,2018-10-01T21:35:49Z,2018-10-01T21:41:08Z,2018-10-01T21:35:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/NUUGFXRK/409172-we-need-an-independent-immigration-court-system.html,NA,us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4CBQSBBN,newspaperArticle,2018,"Breisblatt, Joshua","A Record 13,300 Migrant Children Are Being Detained by the Trump Administration",Immigration Impact,NA,NA,NA,http://immigrationimpact.com/2018/09/25/13300-migrant-children-detained-trump-administration/,"The Trump administration is detaining13,300 unaccompanied kids in its custody, forcing the government to shift millions of dollars to ensure there is enough money and bed space in government facilities.",2018-09-25,2018-10-01T21:39:42Z,2018-10-01T21:42:24Z,2018-10-01T21:39:42Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en-US,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/JNKGTECN/13300-migrant-children-detained-trump-administration.html,NA,detention; us; children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46J6DGET,newspaperArticle,2018,"Kopan, Tal",Reunited immigrant moms write letters from detention,CNN,NA,NA,NA,https://www.cnn.com/2018/09/30/politics/separated-mothers-reunited-letters/index.html,"The women say they were treated like dogs and told that their children would be given up for adoption. They lied awake at night, wondering if their kids were safe.",2018-09-30,2018-10-01T22:53:38Z,2018-10-01T22:54:09Z,2018-10-01T22:53:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/H8YD9835/index.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2WVY5EI9,newspaperArticle,2018,"Haberman, Clyde","For Private Prisons, Detaining Immigrants Is Big Business",The New York Times,NA,0362-4331,NA,https://www.nytimes.com/2018/10/01/us/prisons-immigration-detention.html,"A surging inmate population in the 1980s led to a boom in for-profit prisons. Today, privately run prisons have become the government’s default detention centers for undocumented migrants.",2018-10-01,2018-10-02T00:15:55Z,2018-10-02T00:16:03Z,2018-10-02T00:15:55Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en-US,NA,NA,NA,NA,NYTimes.com,NA,NA,NA,/Users/palmer/Zotero/storage/ZLGU46GM/prisons-immigration-detention.html,NA,detention; us,Illegal Immigration; Immigration and Customs Enforcement (US); Immigration Detention; Los Angeles (Calif); Prisons and Prisoners; Southern States (US); Western States (US),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S.,NA,NA,NA,NA
B5TRGQ9A,newspaperArticle,2018,"Dickerson, Caitlin",Detention of Migrant Children Has Skyrocketed to Highest Levels Ever,The New York Times,NA,0362-4331,NA,https://www.nytimes.com/2018/09/12/us/migrant-children-detention.html,"The number of migrant children being housed by the Health and Human Services Department, which oversees the shelter system, has increased more than fivefold since last summer.",2018-09-13,2018-10-02T00:17:39Z,2018-10-02T00:17:48Z,2018-10-02T00:17:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en-US,NA,NA,NA,NA,NYTimes.com,NA,NA,NA,/Users/palmer/Zotero/storage/JXTFGUFY/migrant-children-detention.html,NA,detention; us; children,"Children and Childhood; Illegal Immigration; Immigration and Emigration; Trump, Donald J; United States Politics and Government; Immigration Detention; Health and Human Services Department",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S.,NA,NA,NA,NA
XGJM5VEZ,newspaperArticle,2018,"Miroff, Nick; Sacchetti, Maria; Kim, Seung Min","Trump’s family separation policy was flawed from the start, watchdog review says",Washington Post,NA,NA,NA,https://www.washingtonpost.com/world/national-security/trumps-family-separation-policy-was-flawed-from-the-start-watchdog-review-says/2018/10/01/c7134d86-c5ba-11e8-9b1c-a90f1daae309_story.html,Government investigators report that hundreds of children were held in short-term detention cells beyond the 72-hour limit set by the courts.,2018-10-01,2018-10-02T16:35:32Z,2018-10-02T16:37:05Z,2018-10-02T16:35:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/6B2UYMGX/c7134d86-c5ba-11e8-9b1c-a90f1daae309_story.html,NA,child-separation; us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CGG79W7F,newspaperArticle,2018,DHS Office of Inspector General,Special Review - Initial Observations Regarding Family Separation Issues Under the Zero Tolerance Policy,US Department of Homeland Security,NA,NA,NA,https://www.oig.dhs.gov/sites/default/files/assets/2018-10/OIG-18-84-Sep18.pdf,NA,2018-09-27,2018-10-02T16:37:32Z,2018-10-02T16:38:34Z,2018-10-02T16:35:52Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/2ZEDXJFN/OIG-18-84-Sep18.pdf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AXRWWF4W,newspaperArticle,2018,"Thompson, Isobel",Trump’s Child-Detention Crisis Is Getting Worse,Vanity Fair,NA,NA,NA,https://www.vanityfair.com/news/2018/10/donald-trump-child-detention-crisis-is-getting-worse,"Under cover of darkness, the federal government has been moving hundreds of children a week to a sprawling tent city near the Rio Grande.",2018-10-01,2018-10-02T16:41:11Z,2018-10-02T16:42:29Z,2018-10-02T16:41:11Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/AT3JALCR/donald-trump-child-detention-crisis-is-getting-worse.html,NA,child-separation; detention; us; children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QR3DVUQC,newspaperArticle,2018,"Tracy, Abigail",“There Won’t Even Be a Paper Trail”: Has Stephen Miller Become a Shadow Master at the State Department?,Vanity Fair,NA,NA,NA,https://www.vanityfair.com/news/2018/08/stephen-miller-refugees-state-department,"For the past year, Miller has been quietly gutting the U.S. refugee program, slashing the number of people allowed into the country to the lowest level in decades. “His name hasn’t been on anything,” says a former U.S. official who worked on refugee issues. “He is working behind the scenes, he has planted all of his people in all of these positions, he is on the phone with them all of the time, and he is creating a side operation that will circumvent the normal, transparent policy process.” And he is succeeding.",2018-08-12,2018-10-02T16:43:10Z,2018-10-02T16:44:22Z,2018-10-02T16:43:10Z,NA,NA,NA,NA,NA,NA,“There Won’t Even Be a Paper Trail”,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/BNEXKP2M/stephen-miller-refugees-state-department.html,NA,us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68LVYB5P,newspaperArticle,2018,"Hjelmgaard, Kim","Trump administration halts visas for same-sex partners of diplomats, UN officials",USA Today,NA,NA,NA,http://www.usatoday.com/story/news/world/2018/10/02/trump-halts-visas-same-sex-partners-diplomats-un-employees/1495218002/,NA,2018-10-02,2018-10-02T16:46:33Z,2018-10-02T16:47:49Z,2018-10-02T16:46:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/DFSHGSXT/1495218002.html,NA,us,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRK3W9NF,newspaperArticle,2018,"Jouvenal, Justin","County by county, ICE faces a growing backlash",Washington Post,NA,NA,NA,https://www.washingtonpost.com/local/public-safety/county-by-county-ice-faces-a-growing-backlash/2018/10/01/81052754-a64f-11e8-97ce-cc9042272f07_story.html,Activists target the immigration agency’s agreements with jails across the country.,2018-10-01,2018-10-02T16:51:35Z,2018-10-02T16:52:54Z,2018-10-02T16:51:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,/Users/palmer/Zotero/storage/BRW8AH9P/81052754-a64f-11e8-97ce-cc9042272f07_story.html,NA,us; ICE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2VNZ5UCD,newspaperArticle,2018,"Carville, Olivia",Trump Booted Foreign Startup Founders. Other Countries Embraced Them,Bloomberg,NA,NA,NA,https://www.bloomberg.com/news/articles/2018-10-01/trump-booted-foreign-startup-founders-other-countries-embraced-them,"With America’s entrepreneur visa dead, some founders are heading to Estonia, Canada, New Zealand, and Japan.",2018-10-01,2018-10-02T16:51:49Z,2018-10-02T21:05:10Z,2018-10-02T16:51:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,www.bloomberg.com,NA,NA,NA,/Users/palmer/Zotero/storage/4CZI2BPC/trump-booted-foreign-startup-founders-other-countries-embraced-them.html,NA,us,businessweek; Canada; Estonia; FLAIR INCORPORATED; Israel; Japan; New Zealand; politics; technology; U.S. Citizenship and Immigration Services; Vancouver; Venture Capital; Wall Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
